original_path,duplicate_paths
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1078.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_90.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_508.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_512.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_501.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_637.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_482.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_503.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_811.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_954.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_300.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_191.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_516.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_277.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1000.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1142.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_596.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_324.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_543.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_643.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_464.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_716.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_497.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_723.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_932.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1093.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1073.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_84.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_376.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_710.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_641.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_826.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_730.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_376.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_298.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_190.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_85.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_567.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_958.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1117.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_436.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_240.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_415.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_615.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_825.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_970.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_502.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_508.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_808.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_951.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_949.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1107.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_750.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_883.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_798.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_939.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1013.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_18.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1088.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_100.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_564.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_523.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1106.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_142.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_144.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_553.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_214.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_819.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_480.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_718.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_278.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1141.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_240.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_760.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_226.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_953.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_515.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_274.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_893.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1044.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_604.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_652.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1114.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_110.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_656.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_332.jpg"", ""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_557.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_645.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_547.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_802.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_944.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_606.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_529.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_647.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_854.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_224.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_919.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_72.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_353.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_793.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_934.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1027.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_45.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_314.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_860.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_204.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_439.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_873.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1011.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_901.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1055.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_348.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_202.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_615.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_534.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_856.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1009.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1064.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_48.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_826.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_971.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_357.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_215.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_830.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_999.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_527.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_289.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_86.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_399.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_539.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_513.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_28.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_267.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_194.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_433.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_253.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_452.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_27.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_266.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_574.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_300.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_119.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_682.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_1065.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_49.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_631.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_741.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_876.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1026.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_212.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_797.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_916.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1063.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_890.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1042.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_725.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_370.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_5.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_434.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_960.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1144.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_67.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_320.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_570.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_824.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_473.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_781.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_266.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_761.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_68.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_331.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_616.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_535.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_974.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_1145.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_254.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_700.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_522.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_283.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_140.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_498.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_247.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_450.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_458.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_494.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_333.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_465.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_363.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_217.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_341.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_771.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_207.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_695.jpg""]"
/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/healthy_cropdg_real_850.jpg,"[""/mnt/datasets/data/corn-leaf-diseases/clean/healthy/real/temporal/healthy_maize_desease_v1.0_real_979.jpg""]"
